web-scraper-order,web-scraper-start-url,navigation,scoreLink,scoreLink-href,HTeam,ATeam,date,detail
"1716287348-139","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=30","4‑1","https://thefishy.co.uk/livematch2/lausanne-sports-v-servette-fc-718867","Lausanne Sports","Servette FC","03-Apr-2022 15:30","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""3""},{""detail"":""49""},{""detail"":""Possession""},{""detail"":""51""},{""detail"":""9""},{""detail"":""Shots on Target""},{""detail"":""5""},{""detail"":""4""},{""detail"":""Shots off Target""},{""detail"":""8""},{""detail"":""5""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""3.3""},{""detail"":""Shots Per Goal""},{""detail"":""13""},{""detail"":""2""},{""detail"":""Shots Blocked""},{""detail"":""1""},{""detail"":""13""},{""detail"":""Attempts on Goal""},{""detail"":""13""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""5""},{""detail"":""4""},{""detail"":""Corners""},{""detail"":""2""},{""detail"":""14""},{""detail"":""Fouls""},{""detail"":""15""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""0""},{""detail"":""432""},{""detail"":""Total Passes""},{""detail"":""448""},{""detail"":""375""},{""detail"":""Accurate Passes""},{""detail"":""380""},{""detail"":""87""},{""detail"":""Pass Accuracy(%)""},{""detail"":""85""}]"
"1716287350-140","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=30","2‑2","https://thefishy.co.uk/livematch2/basel-v-young-boys-718866","Basel","Young Boys","03-Apr-2022 15:30","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""57""},{""detail"":""Possession""},{""detail"":""43""},{""detail"":""4""},{""detail"":""Shots on Target""},{""detail"":""6""},{""detail"":""7""},{""detail"":""Shots off Target""},{""detail"":""4""},{""detail"":""5""},{""detail"":""Shots Outside Box""},{""detail"":""7""},{""detail"":""5.5""},{""detail"":""Shots Per Goal""},{""detail"":""5""},{""detail"":""6""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""11""},{""detail"":""Attempts on Goal""},{""detail"":""10""},{""detail"":""4""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""4""},{""detail"":""Corners""},{""detail"":""8""},{""detail"":""13""},{""detail"":""Fouls""},{""detail"":""22""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""0""},{""detail"":""453""},{""detail"":""Total Passes""},{""detail"":""332""},{""detail"":""357""},{""detail"":""Accurate Passes""},{""detail"":""245""},{""detail"":""79""},{""detail"":""Pass Accuracy(%)""},{""detail"":""74""}]"
"1716287352-141","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=30","2‑2","https://thefishy.co.uk/livematch2/young-boys-v-lausanne-sports-718875","Young Boys","Lausanne Sports","09-Apr-2022 17:00","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""4""},{""detail"":""56""},{""detail"":""Possession""},{""detail"":""44""},{""detail"":""8""},{""detail"":""Shots on Target""},{""detail"":""3""},{""detail"":""6""},{""detail"":""Shots off Target""},{""detail"":""0""},{""detail"":""10""},{""detail"":""Shots Outside Box""},{""detail"":""2""},{""detail"":""7""},{""detail"":""Shots Per Goal""},{""detail"":""1.5""},{""detail"":""7""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""14""},{""detail"":""Attempts on Goal""},{""detail"":""3""},{""detail"":""1""},{""detail"":""Saves""},{""detail"":""6""},{""detail"":""7""},{""detail"":""Corners""},{""detail"":""5""},{""detail"":""17""},{""detail"":""Fouls""},{""detail"":""8""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""4""},{""detail"":""484""},{""detail"":""Total Passes""},{""detail"":""401""},{""detail"":""399""},{""detail"":""Accurate Passes""},{""detail"":""306""},{""detail"":""82""},{""detail"":""Pass Accuracy(%)""},{""detail"":""76""}]"
"1716287354-142","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=30","2‑2","https://thefishy.co.uk/livematch2/grasshoppers-v-fc-luzern-718871","Grasshoppers","FC Luzern","09-Apr-2022 19:30","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""32""},{""detail"":""Possession""},{""detail"":""68""},{""detail"":""4""},{""detail"":""Shots on Target""},{""detail"":""8""},{""detail"":""3""},{""detail"":""Shots off Target""},{""detail"":""11""},{""detail"":""4""},{""detail"":""Shots Outside Box""},{""detail"":""12""},{""detail"":""3.5""},{""detail"":""Shots Per Goal""},{""detail"":""9.5""},{""detail"":""1""},{""detail"":""Shots Blocked""},{""detail"":""10""},{""detail"":""7""},{""detail"":""Attempts on Goal""},{""detail"":""19""},{""detail"":""6""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""4""},{""detail"":""Corners""},{""detail"":""10""},{""detail"":""13""},{""detail"":""Fouls""},{""detail"":""8""},{""detail"":""0""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""265""},{""detail"":""Total Passes""},{""detail"":""570""},{""detail"":""194""},{""detail"":""Accurate Passes""},{""detail"":""485""},{""detail"":""85""},{""detail"":""Pass Accuracy(%)""},{""detail"":""85""}]"
"1716287357-143","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=30","1‑0","https://thefishy.co.uk/livematch2/servette-fc-v-fc-zurich-718873","Servette FC","FC Zurich","10-Apr-2022 13:15","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""4""},{""detail"":""33""},{""detail"":""Possession""},{""detail"":""67""},{""detail"":""2""},{""detail"":""Shots on Target""},{""detail"":""8""},{""detail"":""8""},{""detail"":""Shots off Target""},{""detail"":""7""},{""detail"":""7""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""10""},{""detail"":""Shots Per Goal""},{""detail"":""N/A""},{""detail"":""2""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""10""},{""detail"":""Attempts on Goal""},{""detail"":""15""},{""detail"":""7""},{""detail"":""Saves""},{""detail"":""1""},{""detail"":""1""},{""detail"":""Corners""},{""detail"":""5""},{""detail"":""16""},{""detail"":""Fouls""},{""detail"":""8""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""296""},{""detail"":""Total Passes""},{""detail"":""594""},{""detail"":""196""},{""detail"":""Accurate Passes""},{""detail"":""505""},{""detail"":""66""},{""detail"":""Pass Accuracy(%)""},{""detail"":""85""}]"
"1716287359-144","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=30","2‑2","https://thefishy.co.uk/livematch2/st-gallen-v-basel-718874","St Gallen","Basel","10-Apr-2022 15:30","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""4""},{""detail"":""53""},{""detail"":""Possession""},{""detail"":""47""},{""detail"":""8""},{""detail"":""Shots on Target""},{""detail"":""7""},{""detail"":""7""},{""detail"":""Shots off Target""},{""detail"":""5""},{""detail"":""4""},{""detail"":""Shots Outside Box""},{""detail"":""4""},{""detail"":""7.5""},{""detail"":""Shots Per Goal""},{""detail"":""6""},{""detail"":""4""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""15""},{""detail"":""Attempts on Goal""},{""detail"":""12""},{""detail"":""6""},{""detail"":""Saves""},{""detail"":""5""},{""detail"":""6""},{""detail"":""Corners""},{""detail"":""8""},{""detail"":""15""},{""detail"":""Fouls""},{""detail"":""9""},{""detail"":""391""},{""detail"":""Total Passes""},{""detail"":""344""},{""detail"":""282""},{""detail"":""Accurate Passes""},{""detail"":""241""},{""detail"":""70""},{""detail"":""Pass Accuracy(%)""},{""detail"":""70""}]"
"1716287361-145","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=30","1‑3","https://thefishy.co.uk/livematch2/fc-lugano-v-fc-sion-718872","FC Lugano","FC Sion","10-Apr-2022 15:30","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""3""},{""detail"":""62""},{""detail"":""Possession""},{""detail"":""38""},{""detail"":""3""},{""detail"":""Shots on Target""},{""detail"":""4""},{""detail"":""7""},{""detail"":""Shots off Target""},{""detail"":""5""},{""detail"":""6""},{""detail"":""Shots Outside Box""},{""detail"":""0""},{""detail"":""10""},{""detail"":""Shots Per Goal""},{""detail"":""3""},{""detail"":""4""},{""detail"":""Shots Blocked""},{""detail"":""1""},{""detail"":""10""},{""detail"":""Attempts on Goal""},{""detail"":""9""},{""detail"":""1""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""5""},{""detail"":""Corners""},{""detail"":""2""},{""detail"":""14""},{""detail"":""Fouls""},{""detail"":""9""},{""detail"":""2""},{""detail"":""Offsides""},{""detail"":""5""},{""detail"":""549""},{""detail"":""Total Passes""},{""detail"":""346""},{""detail"":""473""},{""detail"":""Accurate Passes""},{""detail"":""271""},{""detail"":""86""},{""detail"":""Pass Accuracy(%)""},{""detail"":""78""}]"
"1716287363-146","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=30","2‑1","https://thefishy.co.uk/livematch2/fc-zurich-v-young-boys-718880","FC Zurich","Young Boys","16-Apr-2022 16:30","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""41""},{""detail"":""Possession""},{""detail"":""59""},{""detail"":""3""},{""detail"":""Shots on Target""},{""detail"":""2""},{""detail"":""3""},{""detail"":""Shots off Target""},{""detail"":""6""},{""detail"":""2""},{""detail"":""Shots Outside Box""},{""detail"":""10""},{""detail"":""3""},{""detail"":""Shots Per Goal""},{""detail"":""8""},{""detail"":""1""},{""detail"":""Shots Blocked""},{""detail"":""7""},{""detail"":""6""},{""detail"":""Attempts on Goal""},{""detail"":""8""},{""detail"":""1""},{""detail"":""Saves""},{""detail"":""1""},{""detail"":""5""},{""detail"":""Corners""},{""detail"":""10""},{""detail"":""15""},{""detail"":""Fouls""},{""detail"":""17""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""0""},{""detail"":""275""},{""detail"":""Total Passes""},{""detail"":""379""},{""detail"":""157""},{""detail"":""Accurate Passes""},{""detail"":""282""},{""detail"":""57""},{""detail"":""Pass Accuracy(%)""},{""detail"":""74""}]"
"1716287365-147","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=30","0‑1","https://thefishy.co.uk/livematch2/servette-fc-v-grasshoppers-718878","Servette FC","Grasshoppers","16-Apr-2022 19:30","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""58""},{""detail"":""Possession""},{""detail"":""42""},{""detail"":""5""},{""detail"":""Shots on Target""},{""detail"":""2""},{""detail"":""7""},{""detail"":""Shots off Target""},{""detail"":""5""},{""detail"":""6""},{""detail"":""Shots Outside Box""},{""detail"":""5""},{""detail"":""N/A""},{""detail"":""Shots Per Goal""},{""detail"":""7""},{""detail"":""4""},{""detail"":""Shots Blocked""},{""detail"":""2""},{""detail"":""12""},{""detail"":""Attempts on Goal""},{""detail"":""7""},{""detail"":""1""},{""detail"":""Saves""},{""detail"":""5""},{""detail"":""7""},{""detail"":""Corners""},{""detail"":""4""},{""detail"":""9""},{""detail"":""Fouls""},{""detail"":""13""},{""detail"":""3""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""434""},{""detail"":""Total Passes""},{""detail"":""323""},{""detail"":""352""},{""detail"":""Accurate Passes""},{""detail"":""236""},{""detail"":""81""},{""detail"":""Pass Accuracy(%)""},{""detail"":""73""}]"
"1716287367-148","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=30","3‑2","https://thefishy.co.uk/livematch2/fc-luzern-v-st-gallen-718877","FC Luzern","St Gallen","18-Apr-2022 13:15","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""3""},{""detail"":""54""},{""detail"":""Possession""},{""detail"":""46""},{""detail"":""9""},{""detail"":""Shots on Target""},{""detail"":""4""},{""detail"":""8""},{""detail"":""Shots off Target""},{""detail"":""7""},{""detail"":""6""},{""detail"":""Shots Outside Box""},{""detail"":""5""},{""detail"":""5.7""},{""detail"":""Shots Per Goal""},{""detail"":""5.5""},{""detail"":""4""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""17""},{""detail"":""Attempts on Goal""},{""detail"":""11""},{""detail"":""2""},{""detail"":""Saves""},{""detail"":""6""},{""detail"":""5""},{""detail"":""Corners""},{""detail"":""5""},{""detail"":""8""},{""detail"":""Fouls""},{""detail"":""14""},{""detail"":""3""},{""detail"":""Offsides""},{""detail"":""0""},{""detail"":""371""},{""detail"":""Total Passes""},{""detail"":""328""},{""detail"":""257""},{""detail"":""Accurate Passes""},{""detail"":""231""},{""detail"":""69""},{""detail"":""Pass Accuracy(%)""},{""detail"":""70""}]"
"1716287369-149","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=30","4‑1","https://thefishy.co.uk/livematch2/lausanne-sports-v-fc-lugano-718876","Lausanne Sports","FC Lugano","18-Apr-2022 15:30","[{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""47""},{""detail"":""Possession""},{""detail"":""53""},{""detail"":""8""},{""detail"":""Shots on Target""},{""detail"":""3""},{""detail"":""4""},{""detail"":""Shots off Target""},{""detail"":""4""},{""detail"":""3""},{""detail"":""Shots Outside Box""},{""detail"":""3""},{""detail"":""3""},{""detail"":""Shots Per Goal""},{""detail"":""7""},{""detail"":""2""},{""detail"":""Shots Blocked""},{""detail"":""2""},{""detail"":""12""},{""detail"":""Attempts on Goal""},{""detail"":""7""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""5""},{""detail"":""2""},{""detail"":""Corners""},{""detail"":""7""},{""detail"":""8""},{""detail"":""Fouls""},{""detail"":""8""},{""detail"":""2""},{""detail"":""Offsides""},{""detail"":""2""},{""detail"":""454""},{""detail"":""Total Passes""},{""detail"":""503""},{""detail"":""389""},{""detail"":""Accurate Passes""},{""detail"":""415""},{""detail"":""86""},{""detail"":""Pass Accuracy(%)""},{""detail"":""83""}]"
"1716287371-150","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=30","0‑0","https://thefishy.co.uk/livematch2/fc-sion-v-basel-718879","FC Sion","Basel","18-Apr-2022 15:30","[{""detail"":""1""},{""detail"":""Substitutions""},{""detail"":""4""},{""detail"":""43""},{""detail"":""Possession""},{""detail"":""57""},{""detail"":""0""},{""detail"":""Shots on Target""},{""detail"":""5""},{""detail"":""3""},{""detail"":""Shots off Target""},{""detail"":""5""},{""detail"":""2""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""N/A""},{""detail"":""Shots Per Goal""},{""detail"":""N/A""},{""detail"":""2""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""3""},{""detail"":""Attempts on Goal""},{""detail"":""10""},{""detail"":""5""},{""detail"":""Saves""},{""detail"":""0""},{""detail"":""3""},{""detail"":""Corners""},{""detail"":""5""},{""detail"":""10""},{""detail"":""Fouls""},{""detail"":""12""},{""detail"":""4""},{""detail"":""Offsides""},{""detail"":""2""},{""detail"":""415""},{""detail"":""Total Passes""},{""detail"":""546""},{""detail"":""325""},{""detail"":""Accurate Passes""},{""detail"":""477""},{""detail"":""78""},{""detail"":""Pass Accuracy(%)""},{""detail"":""87""}]"
"1716287373-151","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=30","5‑1","https://thefishy.co.uk/livematch2/fc-zurich-v-fc-sion-718885","FC Zurich","FC Sion","23-Apr-2022 16:30","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""3""},{""detail"":""41""},{""detail"":""Possession""},{""detail"":""59""},{""detail"":""9""},{""detail"":""Shots on Target""},{""detail"":""7""},{""detail"":""4""},{""detail"":""Shots off Target""},{""detail"":""7""},{""detail"":""4""},{""detail"":""Shots Outside Box""},{""detail"":""14""},{""detail"":""2.6""},{""detail"":""Shots Per Goal""},{""detail"":""14""},{""detail"":""6""},{""detail"":""Shots Blocked""},{""detail"":""6""},{""detail"":""13""},{""detail"":""Attempts on Goal""},{""detail"":""14""},{""detail"":""6""},{""detail"":""Saves""},{""detail"":""4""},{""detail"":""7""},{""detail"":""Corners""},{""detail"":""3""},{""detail"":""7""},{""detail"":""Fouls""},{""detail"":""18""},{""detail"":""304""},{""detail"":""Total Passes""},{""detail"":""449""},{""detail"":""218""},{""detail"":""Accurate Passes""},{""detail"":""370""},{""detail"":""72""},{""detail"":""Pass Accuracy(%)""},{""detail"":""82""}]"
"1716287376-152","https://thefishy.co.uk/football-results.php?table=38&season=19","https://thefishy.co.uk/football-results.php?table=38&season=19&begin=30","3‑1","https://thefishy.co.uk/livematch2/young-boys-v-servette-fc-718884","Young Boys","Servette FC","23-Apr-2022 19:30","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""3""},{""detail"":""53""},{""detail"":""Possession""},{""detail"":""47""},{""detail"":""7""},{""detail"":""Shots on Target""},{""detail"":""4""},{""detail"":""7""},{""detail"":""Shots off Target""},{""detail"":""3""},{""detail"":""3""},{""detail"":""Shots Outside Box""},{""detail"":""4""},{""detail"":""4.7""},{""detail"":""Shots Per Goal""},{""detail"":""7""},{""detail"":""3""},{""detail"":""Shots Blocked""},{""detail"":""0""},{""detail"":""14""},{""detail"":""Attempts on Goal""},{""detail"":""7""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""4""},{""detail"":""5""},{""detail"":""Corners""},{""detail"":""4""},{""detail"":""15""},{""detail"":""Fouls""},{""detail"":""14""},{""detail"":""3""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""453""},{""detail"":""Total Passes""},{""detail"":""394""},{""detail"":""358""},{""detail"":""Accurate Passes""},{""detail"":""295""},{""detail"":""79""},{""detail"":""Pass Accuracy(%)""},{""detail"":""75""}]"
